#t_s,value
29.501000,0.645935
29.502000,0.658589
29.503000,0.671023
29.504000,0.683121
29.505000,0.694772
29.506000,0.705872
29.507000,0.716322
29.508000,0.726029
29.509000,0.734909
29.510000,0.742882
29.511000,0.749881
29.512000,0.755844
29.513000,0.760718
29.514000,0.764459
29.515000,0.767035
29.516000,0.768417
29.517000,0.768591
29.518000,0.767550
29.519000,0.765295
29.520000,0.761838
29.521000,0.757198
29.522000,0.751402
29.523000,0.744489
29.524000,0.736502
29.525000,0.727491
29.526000,0.717515
29.527000,0.706639
29.528000,0.694932
29.529000,0.682471
29.530000,0.669336
29.531000,0.655610
29.532000,0.641382
29.533000,0.626741
29.534000,0.611781
29.535000,0.596594
29.536000,0.581276
29.537000,0.565918
29.538000,0.550618
29.539000,0.535465
29.540000,0.520550
29.541000,0.505961
29.542000,0.491783
29.543000,0.478096
29.544000,0.464978
29.545000,0.452499
29.546000,0.440728
29.547000,0.429725
29.548000,0.419545
29.549000,0.410239
29.550000,0.401848
29.551000,0.394409
29.552000,0.387952
29.553000,0.382498
29.554000,0.378064
29.555000,0.374656
29.556000,0.372279
29.557000,0.370926
29.558000,0.370584
29.559000,0.371238
29.560000,0.372859
29.561000,0.375422
29.562000,0.378885
29.563000,0.383212
29.564000,0.388354
29.565000,0.394260
29.566000,0.400877
29.567000,0.408148
29.568000,0.416010
29.569000,0.424399
29.570000,0.433252
29.571000,0.442501
29.572000,0.452078
29.573000,0.461916
29.574000,0.471947
29.575000,0.482103
29.576000,0.492317
29.577000,0.502529
29.578000,0.512674
29.579000,0.522692
29.580000,0.532529
29.581000,0.542131
29.582000,0.551449
29.583000,0.560439
29.584000,0.569059
29.585000,0.577275
29.586000,0.585055
29.587000,0.592374
29.588000,0.599210
29.589000,0.605548
29.590000,0.611378
29.591000,0.616696
29.592000,0.621500
29.593000,0.625797
29.594000,0.629596
29.595000,0.632912
29.596000,0.635765
29.597000,0.638177
29.598000,0.640177
29.599000,0.641796
29.600000,0.643066
29.601000,0.644027
29.602000,0.644716
29.603000,0.645176
29.604000,0.645448
29.605000,0.645576
29.606000,0.645606
29.607000,0.645581
29.608000,0.645545
29.609000,0.645541
29.610000,0.645611
29.611000,0.645794
29.612000,0.646126
29.613000,0.646644
29.614000,0.647378
29.615000,0.648356
29.616000,0.649601
29.617000,0.651132
29.618000,0.652965
29.619000,0.655110
29.620000,0.657570
29.621000,0.660348
29.622000,0.663435
29.623000,0.666822
29.624000,0.670492
29.625000,0.674422
29.626000,0.678585
29.627000,0.682947
29.628000,0.687471
29.629000,0.692115
29.630000,0.696829
29.631000,0.701561
29.632000,0.706255
29.633000,0.710850
29.634000,0.715285
29.635000,0.719491
29.636000,0.723400
29.637000,0.726941
29.638000,0.730042
29.639000,0.732630
29.640000,0.734632
29.641000,0.735975
29.642000,0.736588
29.643000,0.736399
29.644000,0.735341
29.645000,0.733348
29.646000,0.730361
29.647000,0.726318
29.648000,0.721169
29.649000,0.714863
29.650000,0.707361
29.651000,0.698624
29.652000,0.688625
29.653000,0.677339
29.654000,0.664751
29.655000,0.650856
29.656000,0.635652
29.657000,0.619151
29.658000,0.601369
29.659000,0.582333
29.660000,0.562077
29.661000,0.540647
29.662000,0.518095
29.663000,0.494482
29.664000,0.469879
29.665000,0.444363
29.666000,0.418020
29.667000,0.390947
29.668000,0.363241
29.669000,0.335013
29.670000,0.306375
29.671000,0.277450
29.672000,0.248361
29.673000,0.219239
29.674000,0.190218
29.675000,0.161432
29.676000,0.133024
29.677000,0.105132
29.678000,0.077897
29.679000,0.051462
29.680000,0.025967
29.681000,0.001549
29.682000,-0.021655
29.683000,-0.043512
29.684000,-0.063897
29.685000,-0.082684
29.686000,-0.099759
29.687000,-0.115010
29.688000,-0.128336
29.689000,-0.139643
29.690000,-0.148847
29.691000,-0.155871
29.692000,-0.160650
29.693000,-0.163131
29.694000,-0.163270
29.695000,-0.161036
29.696000,-0.156410
29.697000,-0.149384
29.698000,-0.139964
29.699000,-0.128167
29.700000,-0.114026
29.701000,-0.097582
29.702000,-0.078893
29.703000,-0.058026
29.704000,-0.035063
29.705000,-0.010096
29.706000,0.016771
29.707000,0.045423
29.708000,0.075732
29.709000,0.107567
29.710000,0.140779
29.711000,0.175217
29.712000,0.210718
29.713000,0.247117
29.714000,0.284238
29.715000,0.321903
29.716000,0.359930
29.717000,0.398130
29.718000,0.436317
29.719000,0.474303
29.720000,0.511897
29.721000,0.548912
29.722000,0.585162
29.723000,0.620464
29.724000,0.654641
29.725000,0.687520
29.726000,0.718936
29.727000,0.748728
29.728000,0.776746
29.729000,0.802849
29.730000,0.826905
29.731000,0.848793
29.732000,0.868405
29.733000,0.885644
29.734000,0.900425
29.735000,0.912679
29.736000,0.922348
29.737000,0.929389
29.738000,0.933776
29.739000,0.935492
29.740000,0.934541
29.741000,0.930937
29.742000,0.924713
29.743000,0.915914
29.744000,0.904597
29.745000,0.890838
29.746000,0.874724
29.747000,0.856355
29.748000,0.835845
29.749000,0.813317
29.750000,0.788909
29.751000,0.762768
29.752000,0.735048
29.753000,0.705915
29.754000,0.675541
29.755000,0.644105
29.756000,0.611792
29.757000,0.578792
29.758000,0.545297
29.759000,0.511501
29.760000,0.477602
29.761000,0.443795
29.762000,0.410277
29.763000,0.377238
29.764000,0.344869
29.765000,0.313354
29.766000,0.282872
29.767000,0.253596
29.768000,0.225691
29.769000,0.199312
29.770000,0.174606
29.771000,0.151709
29.772000,0.130746
29.773000,0.111829
29.774000,0.095059
29.775000,0.080523
29.776000,0.068295
29.777000,0.058435
29.778000,0.050987
29.779000,0.045982
29.780000,0.043437
29.781000,0.043352
29.782000,0.045715
29.783000,0.050497
29.784000,0.057656
29.785000,0.067136
29.786000,0.078867
29.787000,0.092767
29.788000,0.108740
29.789000,0.126679
29.790000,0.146464
29.791000,0.167968
29.792000,0.191052
29.793000,0.215568
29.794000,0.241363
29.795000,0.268274
29.796000,0.296134
29.797000,0.324771
29.798000,0.354011
29.799000,0.383677
29.800000,0.413586
29.801000,0.443564
29.802000,0.473431
29.803000,0.503011
29.804000,0.532130
29.805000,0.560621
29.806000,0.588322
29.807000,0.615076
29.808000,0.640732
29.809000,0.665151
29.810000,0.688201
29.811000,0.709758
29.812000,0.729713
29.813000,0.747965
29.814000,0.764426
29.815000,0.779021
29.816000,0.791688
29.817000,0.802375
29.818000,0.811049
29.819000,0.817687
29.820000,0.822281
29.821000,0.824836
29.822000,0.825373
29.823000,0.823924
29.824000,0.820535
29.825000,0.815268
29.826000,0.808192
29.827000,0.799394
29.828000,0.788969
29.829000,0.777025
29.830000,0.763680
29.831000,0.749059
29.832000,0.733299
29.833000,0.716546
29.834000,0.698948
29.835000,0.680663
29.836000,0.661854
29.837000,0.642685
29.838000,0.623327
29.839000,0.603950
29.840000,0.584727
29.841000,0.565829
29.842000,0.547427
29.843000,0.529689
29.844000,0.512783
29.845000,0.496866
29.846000,0.482097
29.847000,0.468623
29.848000,0.456589
29.849000,0.446127
29.850000,0.437365
29.851000,0.430418
29.852000,0.425391
29.853000,0.422381
29.854000,0.421470
29.855000,0.422730
29.856000,0.426221
29.857000,0.431989
29.858000,0.440066
29.859000,0.450474
29.860000,0.463218
29.861000,0.478292
29.862000,0.495675
29.863000,0.515334
29.864000,0.537221
29.865000,0.561276
29.866000,0.587427
29.867000,0.615586
29.868000,0.645659
29.869000,0.677535
29.870000,0.711097
29.871000,0.746211
29.872000,0.782741
29.873000,0.820537
29.874000,0.859442
29.875000,0.899292
29.876000,0.939915
29.877000,0.981137
29.878000,1.022774
29.879000,1.064640
29.880000,1.106548
29.881000,1.148306
29.882000,1.189723
29.883000,1.230604
29.884000,1.270760
29.885000,1.309996
29.886000,1.348126
29.887000,1.384965
29.888000,1.420331
29.889000,1.454047
29.890000,1.485942
29.891000,1.515853
29.892000,1.543619
29.893000,1.569093
29.894000,1.592133
29.895000,1.612606
29.896000,1.630390
29.897000,1.645370
29.898000,1.657445
29.899000,1.666524
29.900000,1.672524
29.901000,1.675378
29.902000,1.675029
29.903000,1.671430
29.904000,1.664550
29.905000,1.654368
29.906000,1.640873
29.907000,1.624070
29.908000,1.603975
29.909000,1.580615
29.910000,1.554030
29.911000,1.524270
29.912000,1.491400
29.913000,1.455492
29.914000,1.416631
29.915000,1.374914
29.916000,1.330444
29.917000,1.283338
29.918000,1.233720
29.919000,1.181723
29.920000,1.127488
29.921000,1.071165
29.922000,1.012911
29.923000,0.952887
29.924000,0.891263
29.925000,0.828215
29.926000,0.763920
29.927000,0.698563
29.928000,0.632332
29.929000,0.565415
29.930000,0.498006
29.931000,0.430300
29.932000,0.362489
29.933000,0.294773
29.934000,0.227344
29.935000,0.160398
29.936000,0.094127
29.937000,0.028724
29.938000,-0.035626
29.939000,-0.098735
29.940000,-0.160422
29.941000,-0.220514
29.942000,-0.278836
29.943000,-0.335223
29.944000,-0.389515
29.945000,-0.441559
29.946000,-0.491210
29.947000,-0.538326
29.948000,-0.582780
29.949000,-0.624448
29.950000,-0.663216
29.951000,-0.698982
29.952000,-0.731648
29.953000,-0.761132
29.954000,-0.787358
29.955000,-0.810261
29.956000,-0.829788
29.957000,-0.845896
29.958000,-0.858552
29.959000,-0.867736
29.960000,-0.873437
29.961000,-0.875658
29.962000,-0.874409
29.963000,-0.869717
29.964000,-0.861614
29.965000,-0.850149
29.966000,-0.835377
29.967000,-0.817365
29.968000,-0.796193
29.969000,-0.771948
29.970000,-0.744730
29.971000,-0.714646
29.972000,-0.681815
29.973000,-0.646361
29.974000,-0.608422
29.975000,-0.568138
29.976000,-0.525660
29.977000,-0.481144
29.978000,-0.434757
29.979000,-0.386664
29.980000,-0.337043
29.981000,-0.286070
29.982000,-0.233928
29.983000,-0.180802
29.984000,-0.126881
29.985000,-0.072352
29.986000,-0.017407
29.987000,0.037765
29.988000,0.092975
29.989000,0.148035
29.990000,0.202760
29.991000,0.256967
29.992000,0.310478
29.993000,0.363119
29.994000,0.414722
29.995000,0.465123
29.996000,0.514167
29.997000,0.561705
29.998000,0.607596
29.999000,0.651708
30.000000,0.693918
30.001000,0.734112
30.002000,0.772187
30.003000,0.808050
30.004000,0.841617
30.005000,0.872818
30.006000,0.901593
30.007000,0.927892
30.008000,0.951681
30.009000,0.972932
30.010000,0.991632
30.011000,1.007780
30.012000,1.021386
30.013000,1.032468
30.014000,1.041061
30.015000,1.047206
30.016000,1.050956
30.017000,1.052374
30.018000,1.051532
30.019000,1.048514
30.020000,1.043405
30.021000,1.036303
30.022000,1.027315
30.023000,1.016549
30.024000,1.004120
30.025000,0.990150
30.026000,0.974762
30.027000,0.958085
30.028000,0.940246
30.029000,0.921376
30.030000,0.901608
30.031000,0.881070
30.032000,0.859893
30.033000,0.838202
30.034000,0.816122
30.035000,0.793773
30.036000,0.771271
30.037000,0.748724
30.038000,0.726237
30.039000,0.703907
30.040000,0.681825
30.041000,0.660069
30.042000,0.638715
30.043000,0.617827
30.044000,0.597460
30.045000,0.577658
30.046000,0.558458
30.047000,0.539885
30.048000,0.521955
30.049000,0.504673
30.050000,0.488037
30.051000,0.472028
30.052000,0.456627
30.053000,0.441797
30.054000,0.427499
30.055000,0.413681
30.056000,0.400285
30.057000,0.387244
30.058000,0.374487
30.059000,0.361935
30.060000,0.349504
30.061000,0.337107
30.062000,0.324650
30.063000,0.312042
30.064000,0.299186
30.065000,0.285984
30.066000,0.272341
30.067000,0.258162
30.068000,0.243353
30.069000,0.227826
30.070000,0.211494
30.071000,0.194278
30.072000,0.176103
30.073000,0.156903
30.074000,0.136617
30.075000,0.115198
30.076000,0.092601
30.077000,0.068797
30.078000,0.043767
30.079000,0.017501
30.080000,-0.009995
30.081000,-0.038708
30.082000,-0.068607
30.083000,-0.099652
30.084000,-0.131787
30.085000,-0.164945
30.086000,-0.199044
30.087000,-0.233991
30.088000,-0.269678
30.089000,-0.305987
30.090000,-0.342786
30.091000,-0.379932
30.092000,-0.417272
30.093000,-0.454642
30.094000,-0.491868
30.095000,-0.528769
30.096000,-0.565158
30.097000,-0.600836
30.098000,-0.635604
30.099000,-0.669256
30.100000,-0.701586
30.101000,-0.732382
30.102000,-0.761436
30.103000,-0.788538
30.104000,-0.813481
30.105000,-0.836064
30.106000,-0.856088
30.107000,-0.873362
30.108000,-0.887703
30.109000,-0.898938
30.110000,-0.906904
30.111000,-0.911449
30.112000,-0.912434
30.113000,-0.909738
30.114000,-0.903251
30.115000,-0.892882
30.116000,-0.878557
30.117000,-0.860219
30.118000,-0.837834
30.119000,-0.811381
30.120000,-0.780867
30.121000,-0.746315
30.122000,-0.707771
30.123000,-0.665301
30.124000,-0.618994
30.125000,-0.568959
30.126000,-0.515327
30.127000,-0.458251
30.128000,-0.397902
30.129000,-0.334472
30.130000,-0.268174
30.131000,-0.199238
30.132000,-0.127910
30.133000,-0.054457
30.134000,0.020844
30.135000,0.097697
30.136000,0.175798
30.137000,0.254829
30.138000,0.334460
30.139000,0.414358
30.140000,0.494179
30.141000,0.573576
30.142000,0.652200
30.143000,0.729700
30.144000,0.805725
30.145000,0.879927
30.146000,0.951963
30.147000,1.021495
30.148000,1.088194
30.149000,1.151742
30.150000,1.211831
30.151000,1.268165
30.152000,1.320469
30.153000,1.368477
30.154000,1.411948
30.155000,1.450657
30.156000,1.484400
30.157000,1.512998
30.158000,1.536293
30.159000,1.554151
30.160000,1.566465
30.161000,1.573154
30.162000,1.574163
30.163000,1.569462
30.164000,1.559052
30.165000,1.542960
30.166000,1.521239
30.167000,1.493972
30.168000,1.461267
30.169000,1.423260
30.170000,1.380112
30.171000,1.332010
30.172000,1.279164
30.173000,1.221810
30.174000,1.160204
30.175000,1.094622
30.176000,1.025362
30.177000,0.952740
30.178000,0.877085
30.179000,0.798745
30.180000,0.718077
30.181000,0.635452
30.182000,0.551247
30.183000,0.465848
30.184000,0.379646
30.185000,0.293033
30.186000,0.206405
30.187000,0.120153
30.188000,0.034668
30.189000,-0.049667
30.190000,-0.132476
30.191000,-0.213392
30.192000,-0.292059
30.193000,-0.368136
30.194000,-0.441296
30.195000,-0.511229
30.196000,-0.577643
30.197000,-0.640267
30.198000,-0.698852
30.199000,-0.753171
30.200000,-0.803019
30.201000,-0.848220
30.202000,-0.888620
30.203000,-0.924094
30.204000,-0.954542
30.205000,-0.979894
30.206000,-1.000107
30.207000,-1.015162
30.208000,-1.025075
30.209000,-1.029883
30.210000,-1.029654
30.211000,-1.024482
30.212000,-1.014485
30.213000,-0.999808
30.214000,-0.980620
30.215000,-0.957113
30.216000,-0.929501
30.217000,-0.898016
30.218000,-0.862911
30.219000,-0.824458
30.220000,-0.782940
30.221000,-0.738657
30.222000,-0.691919
30.223000,-0.643049
30.224000,-0.592373
30.225000,-0.540228
30.226000,-0.486952
30.227000,-0.432885
30.228000,-0.378367
30.229000,-0.323735
30.230000,-0.269323
30.231000,-0.215458
30.232000,-0.162455
30.233000,-0.110625
30.234000,-0.060262
30.235000,-0.011647
30.236000,0.034954
30.237000,0.079293
30.238000,0.121140
30.239000,0.160287
30.240000,0.196546
30.241000,0.229750
30.242000,0.259758
30.243000,0.286453
30.244000,0.309740
30.245000,0.329552
30.246000,0.345848
30.247000,0.358611
30.248000,0.367851
30.249000,0.373602
30.250000,0.375926
30.251000,0.374908
30.252000,0.370656
30.253000,0.363304
30.254000,0.353008
30.255000,0.339943
30.256000,0.324304
30.257000,0.306308
30.258000,0.286186
30.259000,0.264188
30.260000,0.240571
30.261000,0.215611
30.262000,0.189591
30.263000,0.162802
30.264000,0.135542
30.265000,0.108112
30.266000,0.080816
30.267000,0.053957
30.268000,0.027836
30.269000,0.002748
30.270000,-0.021015
30.271000,-0.043173
30.272000,-0.063454
30.273000,-0.081602
30.274000,-0.097372
30.275000,-0.110536
30.276000,-0.120886
30.277000,-0.128233
30.278000,-0.132404
30.279000,-0.133257
30.280000,-0.130667
30.281000,-0.124534
30.282000,-0.114787
30.283000,-0.101379
30.284000,-0.084290
30.285000,-0.063526
30.286000,-0.039122
30.287000,-0.011139
30.288000,0.020333
30.289000,0.055179
30.290000,0.093255
30.291000,0.134394
30.292000,0.178404
30.293000,0.225065
30.294000,0.274141
30.295000,0.325369
30.296000,0.378468
30.297000,0.433141
30.298000,0.489070
30.299000,0.545927
30.300000,0.603368
30.301000,0.661042
30.302000,0.718586
30.303000,0.775633
30.304000,0.831812
30.305000,0.886752
30.306000,0.940081
30.307000,0.991431
30.308000,1.040441
30.309000,1.086756
30.310000,1.130035
30.311000,1.169947
30.312000,1.206178
30.313000,1.238431
30.314000,1.266426
30.315000,1.289909
30.316000,1.308647
30.317000,1.322432
30.318000,1.331083
30.319000,1.334447
30.320000,1.332400
30.321000,1.324849
30.322000,1.311735
30.323000,1.293025
30.324000,1.268725
30.325000,1.238871
30.326000,1.203533
30.327000,1.162815
30.328000,1.116851
30.329000,1.065810
30.330000,1.009892
30.331000,0.949330
30.332000,0.884383
30.333000,0.815342
30.334000,0.742521
30.335000,0.666262
30.336000,0.586931
30.337000,0.504917
30.338000,0.420622
30.339000,0.334474
30.340000,0.246909
30.341000,0.158378
30.342000,0.069343
30.343000,-0.019730
30.344000,-0.108369
30.345000,-0.196098
30.346000,-0.282447
30.347000,-0.366946
30.348000,-0.449134
30.349000,-0.528560
30.350000,-0.604782
30.351000,-0.677376
30.352000,-0.745936
30.353000,-0.810074
30.354000,-0.869427
30.355000,-0.923654
30.356000,-0.972444
30.357000,-1.015513
30.358000,-1.052607
30.359000,-1.083508
30.360000,-1.108027
30.361000,-1.126016
30.362000,-1.137358
30.363000,-1.141976
30.364000,-1.139829
